@relation SMILEfeatures

@attribute name string
@attribute pcm_LOGenergy_sma_linregerrA numeric
@attribute pcm_LOGenergy_sma_qregc3 numeric
@attribute pcm_LOGenergy_sma_linregerrA numeric

@data
'fixed_10 Dziaugsmas_33',2.29759,-17.91644,2.29759
'fixed_10 Dziaugsmas_34',2.700776,-18.16015,2.700776
'fixed_10 Dziaugsmas_35',2.572945,-15.74086,2.572945
'fixed_10 Dziaugsmas_36',2.384114,-16.1135,2.384114
'fixed_10 Dziaugsmas_37',2.703135,-16.95129,2.703135
'fixed_10 Dziaugsmas_38',2.883526,-17.57529,2.883526
'fixed_10 Dziaugsmas_39',2.477304,-17.89996,2.477304
'fixed_10 Dziaugsmas_40',2.389035,-14.52592,2.389035
'fixed_10 Dziaugsmas_41',2.529284,-17.35776,2.529284
'fixed_10 Dziaugsmas_42',2.343919,-16.34286,2.343919
'fixed_10 Dziaugsmas_43',2.430291,-17.97484,2.430291
'fixed_10 Dziaugsmas_44',2.664417,-18.52924,2.664417
'fixed_10 Dziaugsmas_45',2.288583,-17.45189,2.288583
'fixed_10 Dziaugsmas_46',2.529537,-18.09554,2.529537
'fixed_10 Dziaugsmas_47',2.427015,-15.12116,2.427015
'fixed_10 Dziaugsmas_48',2.890246,-19.05735,2.890246
'fixed_10 Dziaugsmas_49',2.717066,-14.51467,2.717066
'fixed_10 Dziaugsmas_50',2.385394,-18.41419,2.385394
'fixed_10 Dziaugsmas_51',2.388612,-13.7697,2.388612
'fixed_10 Dziaugsmas_52',2.618682,-17.64684,2.618682
'fixed_10 Dziaugsmas_53',2.309941,-15.44799,2.309941
'fixed_10 Dziaugsmas_54',2.353917,-16.39869,2.353917
'fixed_10 Dziaugsmas_55',2.796728,-17.2886,2.796728
'fixed_10 Dziaugsmas_56',2.536448,-16.45525,2.536448
'fixed_10 Dziaugsmas_57',2.777805,-19.5434,2.777805
'fixed_10 Dziaugsmas_58',2.070943,-17.60288,2.070943
'fixed_10 Dziaugsmas_59',2.336169,-16.48694,2.336169
'fixed_10 Dziaugsmas_60',2.032519,-13.08512,2.032519
'fixed_10 Dziaugsmas_61',2.605908,-16.5285,2.605908
'fixed_10 Dziaugsmas_62',2.425825,-16.7894,2.425825
'fixed_10 Dziaugsmas_63',2.25416,-18.16521,2.25416
'fixed_10 Dziaugsmas_64',1.713469,-13.16376,1.713469
'fixed_10 Dziaugsmas_65',2.46782,-17.3268,2.46782
'fixed_10 Dziaugsmas_66',2.750253,-17.84991,2.750253
'fixed_10 Dziaugsmas_67',2.697883,-17.50065,2.697883
'fixed_10 Dziaugsmas_68',2.799627,-17.99891,2.799627
'fixed_10 Dziaugsmas_69',2.760751,-18.60126,2.760751
'fixed_10 Dziaugsmas_70',2.46481,-14.43441,2.46481
'fixed_10 Dziaugsmas_71',3.020888,-19.58652,3.020888
'fixed_10 Dziaugsmas_72',3.045996,-18.9876,3.045996
'fixed_10 Dziaugsmas_73',2.55172,-18.9581,2.55172
'fixed_10 Dziaugsmas_74',2.392732,-16.24196,2.392732
'fixed_10 Dziaugsmas_75',2.359501,-14.00223,2.359501
'fixed_10 Dziaugsmas_76',2.335818,-14.13976,2.335818
'fixed_10 Dziaugsmas_77',2.334311,-15.20938,2.334311
'fixed_10 Dziaugsmas_78',2.645736,-15.09327,2.645736
'fixed_10 Dziaugsmas_79',2.944695,-18.24488,2.944695
'fixed_10 Dziaugsmas_80',3.054008,-18.2946,3.054008
'fixed_10 Dziaugsmas_81',2.685441,-17.60486,2.685441
'fixed_10 Dziaugsmas_82',2.792012,-16.83637,2.792012
'fixed_10 Dziaugsmas_83',2.216592,-13.67752,2.216592
'fixed_10 Dziaugsmas_84',3.186057,-19.57772,3.186057
'fixed_10 Dziaugsmas_85',2.725466,-16.61432,2.725466
'fixed_10 Dziaugsmas_86',3.091742,-18.75874,3.091742
'fixed_10 Dziaugsmas_87',2.781559,-18.6022,2.781559
'fixed_10 Dziaugsmas_88',3.15309,-18.6394,3.15309
'fixed_10 Dziaugsmas_89',2.970059,-19.73431,2.970059
'fixed_10 Dziaugsmas_90',3.221179,-20.01395,3.221179
'fixed_10 Dziaugsmas_91',3.183878,-18.57268,3.183878
'fixed_10 Dziaugsmas_92',2.866002,-17.6919,2.866002
'fixed_10 Dziaugsmas_93',2.925557,-17.84086,2.925557
'fixed_10 Dziaugsmas_94',2.625618,-16.81681,2.625618
'fixed_10 Dziaugsmas_95',2.782849,-18.72242,2.782849
'fixed_10 Dziaugsmas_96',2.517992,-17.31587,2.517992
'fixed_10 Dziaugsmas_97',2.374062,-14.79423,2.374062
'fixed_10 Dziaugsmas_98',2.623105,-15.49713,2.623105
'fixed_10 Dziaugsmas_99',2.148488,-11.68378,2.148488
'fixed_10 Liudesys_01',1.37453,-16.96157,1.37453
'fixed_10 Liudesys_02',1.606485,-17.49491,1.606485
'fixed_10 Liudesys_03',1.646461,-17.18837,1.646461
'fixed_10 Liudesys_04',1.483405,-17.44106,1.483405
'fixed_10 Liudesys_05',2.067852,-14.41133,2.067852
'fixed_10 Liudesys_06',1.878221,-18.31957,1.878221
'fixed_10 Liudesys_07',1.723901,-16.44136,1.723901
'fixed_10 Liudesys_08',1.392962,-15.13859,1.392962
'fixed_10 Liudesys_09',1.31985,-15.41973,1.31985
'fixed_10 Liudesys_10',1.663795,-16.69677,1.663795
'fixed_10 Liudesys_11',1.302712,-14.6149,1.302712
'fixed_10 Liudesys_12',1.851316,-18.11761,1.851316
'fixed_10 Liudesys_13',1.267373,-14.86837,1.267373
'fixed_10 Liudesys_14',1.579005,-17.49702,1.579005
'fixed_10 Liudesys_15',1.746441,-15.34836,1.746441
'fixed_10 Liudesys_16',1.359535,-14.73196,1.359535
'fixed_10 Liudesys_17',1.439508,-14.50426,1.439508
'fixed_10 Liudesys_18',1.309731,-14.76854,1.309731
'fixed_10 Liudesys_19',1.544219,-15.12275,1.544219
'fixed_10 Liudesys_20',1.518606,-13.47433,1.518606
'fixed_10 Liudesys_21',2.102982,-18.36662,2.102982
'fixed_10 Liudesys_22',1.830723,-16.28624,1.830723
'fixed_10 Liudesys_23',1.885814,-16.0024,1.885814
'fixed_10 Liudesys_24',1.700468,-16.72665,1.700468
'fixed_10 Liudesys_25',1.897184,-16.59873,1.897184
'fixed_10 Liudesys_26',1.549728,-17.23156,1.549728
'fixed_10 Liudesys_27',1.343665,-16.92984,1.343665
'fixed_10 Liudesys_28',1.536517,-18.17934,1.536517
'fixed_10 Liudesys_29',1.705303,-16.95802,1.705303
'fixed_10 Liudesys_30',1.580599,-16.35798,1.580599
'fixed_10 Liudesys_31',1.87246,-17.3717,1.87246
'fixed_10 Liudesys_32',1.409206,-16.0571,1.409206
'fixed_10 Liudesys_33',1.527284,-15.96104,1.527284
'fixed_10 Liudesys_34',1.652775,-17.69933,1.652775
'fixed_10 Liudesys_35',1.690875,-18.08866,1.690875
'fixed_10 Liudesys_36',1.308669,-16.88337,1.308669
'fixed_10 Liudesys_37',1.3782,-15.79465,1.3782
'fixed_10 Liudesys_38',1.588908,-18.3995,1.588908
'fixed_10 Liudesys_39',1.702545,-18.06908,1.702545
'fixed_10 Liudesys_40',1.528274,-17.03494,1.528274
'fixed_10 Liudesys_41',1.623743,-17.62373,1.623743
'fixed_10 Liudesys_42',1.412096,-16.77306,1.412096
'fixed_10 Liudesys_43',1.458964,-17.7535,1.458964
'fixed_10 Liudesys_44',1.424014,-17.87658,1.424014
'fixed_10 Liudesys_45',1.295597,-17.61557,1.295597
'fixed_10 Liudesys_46',1.313102,-17.46275,1.313102
'fixed_10 Liudesys_47',1.602584,-17.84142,1.602584
'fixed_10 Liudesys_48',1.497356,-17.60056,1.497356
'fixed_10 Liudesys_49',1.622377,-17.00208,1.622377
'fixed_10 Liudesys_50',1.217872,-16.92183,1.217872
'fixed_10 Liudesys_51',1.763561,-17.18828,1.763561
'fixed_10 Liudesys_52',1.625391,-15.83644,1.625391
'fixed_10 Liudesys_53',1.441969,-17.69671,1.441969
'fixed_10 Liudesys_54',1.424286,-16.21852,1.424286
'fixed_10 Liudesys_55',1.546008,-17.85357,1.546008
'fixed_10 Liudesys_56',1.159149,-15.62927,1.159149
'fixed_10 Liudesys_57',1.360089,-17.55405,1.360089
'fixed_10 Liudesys_58',1.029091,-17.19064,1.029091
'fixed_10 Liudesys_59',1.217916,-17.10167,1.217916
'fixed_10 Liudesys_60',1.569675,-16.57981,1.569675
'fixed_10 Liudesys_61',1.488807,-17.60603,1.488807
'fixed_10 Liudesys_62',1.528854,-17.346,1.528854
'fixed_10 Liudesys_63',1.48701,-17.72084,1.48701
'fixed_10 Liudesys_64',1.332482,-14.03895,1.332482
'fixed_10 Liudesys_65',1.311354,-15.98965,1.311354
'fixed_10 Liudesys_66',1.449191,-16.83082,1.449191
'fixed_10 Liudesys_67',1.344268,-17.18887,1.344268
'fixed_10 Liudesys_68',1.193097,-15.51099,1.193097
'fixed_10 Liudesys_69',1.315585,-17.2685,1.315585
'fixed_10 Liudesys_70',1.517965,-16.66682,1.517965
'fixed_10 Liudesys_71',1.559842,-17.75049,1.559842
'fixed_10 Liudesys_72',1.598582,-17.67091,1.598582
'fixed_10 Liudesys_73',1.402544,-16.98647,1.402544
'fixed_10 Liudesys_74',1.457839,-15.60564,1.457839
'fixed_10 Liudesys_75',1.336875,-16.93348,1.336875
'fixed_10 Liudesys_76',1.571642,-16.79218,1.571642
'fixed_10 Liudesys_77',1.762947,-16.44506,1.762947
'fixed_10 Liudesys_78',1.75319,-16.67423,1.75319
'fixed_10 Liudesys_79',1.729568,-16.81646,1.729568
'fixed_10 Liudesys_80',1.274472,-14.7791,1.274472
'fixed_10 Liudesys_81',1.558371,-17.29978,1.558371
'fixed_10 Liudesys_82',1.432463,-16.754,1.432463
'fixed_10 Liudesys_83',1.648197,-16.46139,1.648197
'fixed_10 Liudesys_84',1.457168,-15.5259,1.457168
'fixed_10 Liudesys_85',1.594,-17.5134,1.594
'fixed_10 Liudesys_86',1.466961,-18.20585,1.466961
'fixed_10 Liudesys_87',1.793253,-16.80206,1.793253
'fixed_10 Liudesys_88',1.75132,-17.55267,1.75132
'fixed_10 Liudesys_89',1.770374,-16.8672,1.770374
'fixed_10 Liudesys_90',1.740091,-17.06666,1.740091
'fixed_10 Liudesys_91',1.920094,-16.787,1.920094
'fixed_10 Liudesys_92',1.59092,-15.9676,1.59092
'fixed_10 Liudesys_93',1.779905,-17.56386,1.779905
'fixed_10 Liudesys_94',1.685953,-16.93782,1.685953
'fixed_10 Liudesys_95',1.365435,-16.54515,1.365435
'fixed_10 Liudesys_96',1.39354,-15.9585,1.39354
'fixed_10 Liudesys_97',1.080683,-15.10744,1.080683
'fixed_10 Liudesys_98',1.548898,-16.41951,1.548898
'fixed_10 Liudesys_99',1.457494,-15.89968,1.457494
'fixed_10 Neutrali_01',1.596573,-16.16289,1.596573
'fixed_10 Neutrali_02',1.504895,-14.79459,1.504895
'fixed_10 Neutrali_03',1.500683,-15.03032,1.500683
'fixed_10 Neutrali_04',1.925716,-17.8829,1.925716
'fixed_10 Neutrali_05',1.675394,-16.4182,1.675394
'fixed_10 Neutrali_06',2.114881,-17.71885,2.114881
'fixed_10 Neutrali_07',1.696808,-17.48564,1.696808
'fixed_10 Neutrali_08',1.535256,-17.38652,1.535256
'fixed_10 Neutrali_09',1.505757,-15.39266,1.505757
'fixed_10 Neutrali_10',1.644505,-16.14911,1.644505
'fixed_10 Neutrali_11',2.016802,-16.91924,2.016802
'fixed_10 Neutrali_12',1.865036,-16.23465,1.865036
'fixed_10 Neutrali_13',2.003229,-17.70992,2.003229
'fixed_10 Neutrali_14',1.84616,-16.12638,1.84616
'fixed_10 Neutrali_15',1.986946,-17.63683,1.986946
'fixed_10 Neutrali_16',1.838242,-16.96502,1.838242
'fixed_10 Neutrali_17',1.656048,-16.9938,1.656048
'fixed_10 Neutrali_18',1.793708,-17.10037,1.793708
'fixed_10 Neutrali_19',1.824938,-17.18756,1.824938
'fixed_10 Neutrali_20',1.689341,-15.00759,1.689341
'fixed_10 Neutrali_21',2.118198,-17.41169,2.118198
'fixed_10 Neutrali_22',1.640373,-15.93365,1.640373
'fixed_10 Neutrali_23',1.678802,-16.66006,1.678802
'fixed_10 Neutrali_24',1.816442,-17.2945,1.816442
'fixed_10 Neutrali_25',1.461619,-15.3557,1.461619
'fixed_10 Neutrali_26',1.588965,-15.93902,1.588965
'fixed_10 Neutrali_27',1.782834,-17.50304,1.782834
'fixed_10 Neutrali_28',1.669377,-17.09222,1.669377
'fixed_10 Neutrali_29',1.976862,-17.56214,1.976862
'fixed_10 Neutrali_30',1.548576,-15.52925,1.548576
'fixed_10 Neutrali_31',1.859656,-16.43937,1.859656
'fixed_10 Neutrali_32',1.355487,-15.75444,1.355487
'fixed_10 Neutrali_33',1.434901,-15.45746,1.434901
'fixed_10 Neutrali_34',1.559599,-16.3826,1.559599
'fixed_10 Neutrali_35',1.617668,-16.7767,1.617668
'fixed_10 Neutrali_36',1.617993,-16.52438,1.617993
'fixed_10 Neutrali_37',1.67632,-17.00698,1.67632
'fixed_10 Neutrali_38',1.836474,-16.2117,1.836474
'fixed_10 Neutrali_39',1.634476,-16.99149,1.634476
'fixed_10 Neutrali_40',1.6575,-15.44933,1.6575
'fixed_10 Neutrali_41',1.637237,-15.42225,1.637237
'fixed_10 Neutrali_42',1.526906,-15.35855,1.526906
'fixed_10 Neutrali_43',1.752791,-16.62752,1.752791
'fixed_10 Neutrali_44',1.757259,-18.06927,1.757259
'fixed_10 Neutrali_45',1.883016,-17.39115,1.883016
'fixed_10 Neutrali_46',1.517539,-16.42916,1.517539
'fixed_10 Neutrali_47',1.499583,-13.89303,1.499583
'fixed_10 Neutrali_48',1.670537,-16.1155,1.670537
'fixed_10 Neutrali_49',1.682536,-16.78235,1.682536
'fixed_10 Neutrali_50',1.56139,-17.11678,1.56139
'fixed_10 Neutrali_51',1.832457,-17.14617,1.832457
'fixed_10 Neutrali_52',1.833847,-18.01191,1.833847
'fixed_10 Neutrali_53',1.606404,-15.75934,1.606404
'fixed_10 Neutrali_54',1.726702,-16.83876,1.726702
'fixed_10 Neutrali_55',1.784979,-16.50236,1.784979
'fixed_10 Neutrali_56',1.646465,-16.03874,1.646465
'fixed_10 Neutrali_57',1.636693,-16.69481,1.636693
'fixed_10 Neutrali_58',1.276694,-16.72973,1.276694
'fixed_10 Neutrali_59',1.387688,-15.31828,1.387688
'fixed_10 Neutrali_60',1.441276,-14.04884,1.441276
'fixed_10 Neutrali_61',1.86679,-18.01424,1.86679
'fixed_10 Neutrali_62',1.546735,-17.04365,1.546735
'fixed_10 Neutrali_63',1.483333,-16.30066,1.483333
'fixed_10 Neutrali_64',1.444727,-15.93083,1.444727
'fixed_10 Neutrali_65',1.767991,-16.57785,1.767991
'fixed_10 Neutrali_66',1.669289,-16.88846,1.669289
'fixed_10 Neutrali_67',1.602977,-16.6959,1.602977
'fixed_10 Neutrali_68',1.518328,-16.71673,1.518328
'fixed_10 Neutrali_69',1.496486,-16.57264,1.496486
'fixed_10 Neutrali_70',1.868695,-17.71998,1.868695
'fixed_10 Neutrali_71',1.608059,-16.75438,1.608059
'fixed_10 Neutrali_72',1.563729,-15.82675,1.563729
'fixed_10 Neutrali_73',1.714616,-16.26571,1.714616
'fixed_10 Neutrali_74',1.735997,-17.21553,1.735997
'fixed_10 Neutrali_75',1.734677,-16.41228,1.734677
'fixed_10 Neutrali_76',1.842129,-15.49094,1.842129
'fixed_10 Neutrali_77',1.82425,-16.84785,1.82425
'fixed_10 Neutrali_78',2.048699,-17.37843,2.048699
'fixed_10 Neutrali_79',1.990338,-15.44403,1.990338
'fixed_10 Neutrali_80',1.852684,-16.60775,1.852684
'fixed_10 Neutrali_81',1.737678,-17.01517,1.737678
'fixed_10 Neutrali_82',1.723389,-16.67138,1.723389
'fixed_10 Neutrali_83',1.779496,-16.91562,1.779496
'fixed_10 Neutrali_84',1.907614,-16.75687,1.907614
'fixed_10 Neutrali_85',1.817297,-16.13147,1.817297
'fixed_10 Neutrali_86',1.817199,-17.37689,1.817199
'fixed_10 Neutrali_87',2.058886,-18.82714,2.058886
'fixed_10 Neutrali_88',2.1436,-17.85565,2.1436
'fixed_10 Neutrali_89',1.726962,-16.49629,1.726962
'fixed_10 Neutrali_90',2.060277,-17.47904,2.060277
'fixed_10 Neutrali_91',2.167073,-18.85339,2.167073
'fixed_10 Neutrali_92',1.866941,-16.88442,1.866941
'fixed_10 Neutrali_93',2.198291,-17.0405,2.198291
'fixed_10 Neutrali_94',1.793322,-15.88783,1.793322
'fixed_10 Neutrali_95',1.763237,-17.03953,1.763237
'fixed_10 Neutrali_96',1.632237,-16.9593,1.632237
'fixed_10 Neutrali_97',1.297923,-14.57323,1.297923
'fixed_10 Neutrali_98',1.682336,-16.02648,1.682336
'fixed_10 Neutrali_99',1.678203,-15.69553,1.678203
'fixed_10 Pyktis_01',1.994777,-14.1813,1.994777
'fixed_10 Pyktis_02',2.605432,-18.52482,2.605432
'fixed_10 Pyktis_03',2.437534,-17.21994,2.437534
'fixed_10 Pyktis_04',2.817154,-19.33518,2.817154
'fixed_10 Pyktis_05',2.413611,-17.54038,2.413611
'fixed_10 Pyktis_06',2.772845,-18.01096,2.772845
'fixed_10 Pyktis_07',2.328272,-18.68085,2.328272
'fixed_10 Pyktis_08',2.720507,-17.55292,2.720507
'fixed_10 Pyktis_09',2.894115,-18.63858,2.894115
'fixed_10 Pyktis_10',2.963128,-18.21605,2.963128
'fixed_10 Pyktis_100',1.855199,-14.74739,1.855199
'fixed_10 Pyktis_11',2.939685,-19.35965,2.939685
'fixed_10 Pyktis_12',2.941886,-19.30417,2.941886
'fixed_10 Pyktis_13',3.062281,-18.98718,3.062281
'fixed_10 Pyktis_14',3.120051,-19.16612,3.120051
'fixed_10 Pyktis_15',2.88091,-17.33822,2.88091
'fixed_10 Pyktis_16',3.038587,-18.15307,3.038587
'fixed_10 Pyktis_17',3.05463,-19.68659,3.05463
'fixed_10 Pyktis_18',3.270016,-18.69478,3.270016
'fixed_10 Pyktis_19',2.897358,-18.67003,2.897358
'fixed_10 Pyktis_20',2.961312,-18.09484,2.961312
'fixed_10 Pyktis_21',3.0971,-19.21142,3.0971
'fixed_10 Pyktis_22',2.850069,-18.01466,2.850069
'fixed_10 Pyktis_23',2.934174,-17.45659,2.934174
'fixed_10 Pyktis_24',2.893245,-19.68986,2.893245
'fixed_10 Pyktis_25',2.714741,-16.40918,2.714741
'fixed_10 Pyktis_26',2.873539,-16.85637,2.873539
'fixed_10 Pyktis_27',2.575867,-17.3372,2.575867
'fixed_10 Pyktis_28',2.607307,-18.62133,2.607307
'fixed_10 Pyktis_29',3.052495,-18.57271,3.052495
'fixed_10 Pyktis_30',2.767802,-20.19513,2.767802
'fixed_10 Pyktis_31',2.919262,-19.20748,2.919262
'fixed_10 Pyktis_32',2.29251,-17.50894,2.29251
'fixed_10 Pyktis_33',2.482573,-17.13976,2.482573
'fixed_10 Pyktis_34',2.665416,-16.44277,2.665416
'fixed_10 Pyktis_35',2.64095,-15.85784,2.64095
'fixed_10 Pyktis_36',2.856702,-19.08072,2.856702
'fixed_10 Pyktis_37',3.058984,-18.92065,3.058984
'fixed_10 Pyktis_38',3.248304,-20.29164,3.248304
'fixed_10 Pyktis_39',2.681716,-19.39125,2.681716
'fixed_10 Pyktis_40',3.069486,-17.24216,3.069486
'fixed_10 Pyktis_41',2.71438,-17.16387,2.71438
'fixed_10 Pyktis_42',2.847318,-16.85466,2.847318
'fixed_10 Pyktis_43',3.125981,-18.00968,3.125981
'fixed_10 Pyktis_44',2.498898,-18.76225,2.498898
'fixed_10 Pyktis_45',2.93328,-17.60927,2.93328
'fixed_10 Pyktis_46',2.808392,-17.53812,2.808392
'fixed_10 Pyktis_47',2.917298,-18.64387,2.917298
'fixed_10 Pyktis_48',2.588423,-16.68589,2.588423
'fixed_10 Pyktis_49',2.597721,-16.14946,2.597721
'fixed_10 Pyktis_50',2.965999,-19.18756,2.965999
'fixed_10 Pyktis_51',2.879639,-18.08724,2.879639
'fixed_10 Pyktis_52',2.823995,-19.84103,2.823995
'fixed_10 Pyktis_53',2.750254,-18.12079,2.750254
'fixed_10 Pyktis_54',2.5311,-18.29813,2.5311
'fixed_10 Pyktis_55',2.889196,-16.93353,2.889196
'fixed_10 Pyktis_56',2.369588,-16.20641,2.369588
'fixed_10 Pyktis_57',2.877925,-18.83983,2.877925
'fixed_10 Pyktis_58',2.371523,-15.63663,2.371523
'fixed_10 Pyktis_59',2.698257,-19.10431,2.698257
'fixed_10 Pyktis_60',2.505666,-16.45824,2.505666
'fixed_10 Pyktis_61',3.16135,-18.57354,3.16135
'fixed_10 Pyktis_62',3.215663,-18.89552,3.215663
'fixed_10 Pyktis_63',2.345714,-15.92694,2.345714
'fixed_10 Pyktis_64',2.626573,-16.5096,2.626573
'fixed_10 Pyktis_65',2.240645,-15.25378,2.240645
'fixed_10 Pyktis_66',2.945516,-19.7064,2.945516
'fixed_10 Pyktis_67',2.723206,-17.77782,2.723206
'fixed_10 Pyktis_68',3.043661,-19.53588,3.043661
'fixed_10 Pyktis_69',3.009011,-19.811,3.009011
'fixed_10 Pyktis_70',3.222247,-18.69464,3.222247
'fixed_10 Pyktis_71',2.783113,-16.41757,2.783113
'fixed_10 Pyktis_72',3.134816,-17.9784,3.134816
'fixed_10 Pyktis_73',2.886387,-17.39337,2.886387
'fixed_10 Pyktis_74',3.07648,-18.90721,3.07648
'fixed_10 Pyktis_75',2.438241,-15.58321,2.438241
'fixed_10 Pyktis_76',2.885749,-18.7889,2.885749
'fixed_10 Pyktis_77',2.442071,-18.21388,2.442071
'fixed_10 Pyktis_78',2.718363,-16.07924,2.718363
'fixed_10 Pyktis_79',2.876674,-16.38838,2.876674
'fixed_10 Pyktis_80',2.59643,-16.32008,2.59643
'fixed_10 Pyktis_81',2.158992,-16.00578,2.158992
'fixed_10 Pyktis_82',2.394211,-15.7127,2.394211
'fixed_10 Pyktis_83',2.456638,-15.81872,2.456638
'fixed_10 Pyktis_84',2.489415,-18.80307,2.489415
'fixed_10 Pyktis_85',2.356631,-17.90998,2.356631
'fixed_10 Pyktis_86',2.139908,-18.14229,2.139908
'fixed_10 Pyktis_87',2.261592,-15.23449,2.261592
'fixed_10 Pyktis_88',2.748153,-18.35064,2.748153
'fixed_10 Pyktis_89',2.369017,-14.70651,2.369017
'fixed_10 Pyktis_90',3.133472,-18.02403,3.133472
'fixed_10 Pyktis_91',2.608792,-18.42166,2.608792
'fixed_10 Pyktis_92',2.80142,-18.13408,2.80142
'fixed_10 Pyktis_93',2.942788,-16.73848,2.942788
'fixed_10 Pyktis_94',2.59363,-17.63673,2.59363
'fixed_10 Pyktis_95',2.734204,-18.1823,2.734204
'fixed_10 Pyktis_96',2.55422,-19.57551,2.55422
'fixed_10 Pyktis_97',1.899619,-15.77964,1.899619
'fixed_10 Pyktis_98',2.389443,-17.01664,2.389443
'fixed_10 Pyktis_99',2.127383,-12.50976,2.127383
'fixed_2 Dziaugsmas_01',2.110251,-14.42856,2.110251
'fixed_2 Dziaugsmas_02',2.006967,-14.99407,2.006967
'fixed_2 Dziaugsmas_03',2.157482,-15.27608,2.157482
'fixed_2 Dziaugsmas_04',2.921376,-17.43142,2.921376
'fixed_2 Dziaugsmas_05',2.724192,-18.26861,2.724192
'fixed_2 Dziaugsmas_06',3.153049,-19.84036,3.153049
'fixed_2 Dziaugsmas_07',2.775371,-17.88612,2.775371
'fixed_2 Dziaugsmas_08',2.921847,-18.18343,2.921847
'fixed_2 Dziaugsmas_09',2.919374,-18.72684,2.919374
'fixed_2 Dziaugsmas_10',2.33591,-16.51698,2.33591
'fixed_2 Dziaugsmas_100',2.155797,-17.41311,2.155797
'fixed_2 Dziaugsmas_11',3.094323,-18.66933,3.094323
'fixed_2 Dziaugsmas_12',2.95167,-19.68309,2.95167
'fixed_2 Dziaugsmas_13',2.393297,-17.67834,2.393297
'fixed_2 Dziaugsmas_14',2.756849,-17.33448,2.756849
'fixed_2 Dziaugsmas_15',3.142018,-17.6334,3.142018
'fixed_2 Dziaugsmas_16',3.20633,-17.5746,3.20633
'fixed_2 Dziaugsmas_17',2.988319,-18.58646,2.988319
'fixed_2 Dziaugsmas_18',3.09894,-19.68935,3.09894
'fixed_2 Dziaugsmas_19',3.120789,-18.57377,3.120789
'fixed_2 Dziaugsmas_20',2.765985,-19.33359,2.765985
'fixed_2 Dziaugsmas_21',2.844977,-17.7814,2.844977
'fixed_2 Dziaugsmas_22',2.585959,-16.06465,2.585959
'fixed_2 Dziaugsmas_23',2.845858,-17.96103,2.845858
'fixed_2 Dziaugsmas_24',2.759208,-18.27251,2.759208
'fixed_2 Dziaugsmas_25',2.825305,-16.54796,2.825305
'fixed_2 Dziaugsmas_26',2.891798,-17.83106,2.891798
'fixed_2 Dziaugsmas_27',3.020559,-19.35097,3.020559
'fixed_2 Dziaugsmas_28',2.84074,-18.8087,2.84074
'fixed_2 Dziaugsmas_29',2.78899,-16.01047,2.78899
'fixed_2 Dziaugsmas_30',2.998708,-19.65534,2.998708
'fixed_2 Dziaugsmas_31',3.063217,-18.31,3.063217
'fixed_2 Dziaugsmas_32',3.112893,-17.91093,3.112893
'fixed_2 Dziaugsmas_33',2.720548,-18.54804,2.720548
'fixed_2 Dziaugsmas_34',2.327568,-16.55711,2.327568
'fixed_2 Dziaugsmas_35',2.616538,-17.35427,2.616538
'fixed_2 Dziaugsmas_36',2.572077,-17.81602,2.572077
'fixed_2 Dziaugsmas_37',2.842081,-19.25573,2.842081
'fixed_2 Dziaugsmas_38',2.832861,-16.73596,2.832861
'fixed_2 Dziaugsmas_39',2.707714,-19.29994,2.707714
'fixed_2 Dziaugsmas_40',2.951971,-18.4016,2.951971
'fixed_2 Dziaugsmas_41',2.749575,-18.04696,2.749575
'fixed_2 Dziaugsmas_42',2.295998,-17.85082,2.295998
'fixed_2 Dziaugsmas_43',2.492469,-13.33001,2.492469
'fixed_2 Dziaugsmas_44',3.429823,-19.63008,3.429823
'fixed_2 Dziaugsmas_45',2.990555,-18.70181,2.990555
'fixed_2 Dziaugsmas_46',2.234377,-18.46197,2.234377
'fixed_2 Dziaugsmas_47',2.564769,-14.90971,2.564769
'fixed_2 Dziaugsmas_48',2.29406,-16.61146,2.29406
'fixed_2 Dziaugsmas_49',2.247057,-14.20108,2.247057
'fixed_2 Dziaugsmas_50',2.585975,-15.41053,2.585975
'fixed_2 Dziaugsmas_51',2.534433,-16.27881,2.534433
'fixed_2 Dziaugsmas_52',2.679109,-17.83664,2.679109
'fixed_2 Dziaugsmas_53',2.716614,-16.89375,2.716614
'fixed_2 Dziaugsmas_54',2.830906,-17.47295,2.830906
'fixed_2 Dziaugsmas_55',2.981236,-17.22822,2.981236
'fixed_2 Dziaugsmas_56',2.778381,-17.29868,2.778381
'fixed_2 Dziaugsmas_57',2.73666,-16.64819,2.73666
'fixed_2 Dziaugsmas_58',2.40824,-17.95381,2.40824
'fixed_2 Dziaugsmas_59',2.313628,-17.30958,2.313628
'fixed_2 Dziaugsmas_60',2.297336,-16.07346,2.297336
'fixed_2 Dziaugsmas_61',2.655084,-16.245,2.655084
'fixed_2 Dziaugsmas_62',2.527403,-17.3002,2.527403
'fixed_2 Dziaugsmas_63',2.514278,-17.16012,2.514278
'fixed_2 Dziaugsmas_64',2.572839,-16.03841,2.572839
'fixed_2 Dziaugsmas_65',2.311023,-16.7487,2.311023
'fixed_2 Dziaugsmas_66',1.879432,-13.13859,1.879432
'fixed_2 Dziaugsmas_67',2.461778,-15.31145,2.461778
'fixed_2 Dziaugsmas_68',2.313215,-16.09135,2.313215
'fixed_2 Dziaugsmas_69',2.375585,-16.89499,2.375585
